"http://swlab.ic.uff.br/resource/bioportal-so_x1-uni-mannheim","http://dbpedia.org/resource/Category:Learning","http://dbpedia.org/resource/Category:Knowledge_engineering","http://dbpedia.org/resource/Category:Consciousness","http://dbpedia.org/resource/Category:Formal_sciences","http://dbpedia.org/resource/Category:Unsolved_problems_in_mathematics","http://dbpedia.org/resource/Category:Neuroscience","http://dbpedia.org/resource/Category:Software_development","http://dbpedia.org/resource/Category:Truth"
"http://swlab.ic.uff.br/resource/bioportal-so_x1-uni-mannheim","http://dbpedia.org/resource/Category:Knowledge_engineering","http://dbpedia.org/resource/Category:Software_development","http://dbpedia.org/resource/Category:Categories_by_type","http://dbpedia.org/resource/Category:Learning","http://dbpedia.org/resource/Category:Consciousness","http://dbpedia.org/resource/Category:Formal_sciences","http://dbpedia.org/resource/Category:Unsolved_problems_in_mathematics","http://dbpedia.org/resource/Category:Truth"
"http://swlab.ic.uff.br/resource/bioportal-so_x1-uni-mannheim","http://dbpedia.org/resource/Category:Unsolved_problems_in_mathematics","http://dbpedia.org/resource/Category:Categories_by_type","http://dbpedia.org/resource/Category:Knowledge_engineering","http://dbpedia.org/resource/Category:Truth","http://dbpedia.org/resource/Category:Formal_sciences","http://dbpedia.org/resource/Category:Consciousness","http://dbpedia.org/resource/Category:Neuroscience","http://dbpedia.org/resource/Category:Learning"
"http://swlab.ic.uff.br/resource/bioportal-so_x1-uni-mannheim","http://dbpedia.org/resource/Category:Unsolved_problems_in_mathematics","http://dbpedia.org/resource/Category:Consciousness","http://dbpedia.org/resource/Category:Neuroscience","http://dbpedia.org/resource/Category:Learning","http://dbpedia.org/resource/Category:Categories_by_type","http://dbpedia.org/resource/Category:Software_development","http://dbpedia.org/resource/Category:Knowledge_engineering","http://dbpedia.org/resource/Category:Formal_sciences"
"http://swlab.ic.uff.br/resource/bioportal-so_x1-uni-mannheim","http://dbpedia.org/resource/Category:Software_development","http://dbpedia.org/resource/Category:Consciousness","http://dbpedia.org/resource/Category:Learning","http://dbpedia.org/resource/Category:Unsolved_problems_in_mathematics","http://dbpedia.org/resource/Category:Categories_by_type","http://dbpedia.org/resource/Category:Neuroscience","http://dbpedia.org/resource/Category:Truth","http://dbpedia.org/resource/Category:Formal_sciences"
"http://swlab.ic.uff.br/resource/bioportal-so_x1-uni-mannheim","http://dbpedia.org/resource/Category:Unsolved_problems_in_mathematics","http://dbpedia.org/resource/Category:Knowledge_engineering","http://dbpedia.org/resource/Category:Formal_sciences","http://dbpedia.org/resource/Category:Truth","http://dbpedia.org/resource/Category:Software_development","http://dbpedia.org/resource/Category:Learning","http://dbpedia.org/resource/Category:Consciousness","http://dbpedia.org/resource/Category:Neuroscience"
"http://swlab.ic.uff.br/resource/bioportal-so_x1-uni-mannheim","http://dbpedia.org/resource/Category:Truth","http://dbpedia.org/resource/Category:Software_development","http://dbpedia.org/resource/Category:Categories_by_type","http://dbpedia.org/resource/Category:Unsolved_problems_in_mathematics","http://dbpedia.org/resource/Category:Consciousness","http://dbpedia.org/resource/Category:Learning","http://dbpedia.org/resource/Category:Knowledge_engineering","http://dbpedia.org/resource/Category:Formal_sciences"
"http://swlab.ic.uff.br/resource/bioportal-icd10cm-uni-mannheim"
"http://swlab.ic.uff.br/resource/bioportal-mesh-owl-uni-mannheim"
"http://swlab.ic.uff.br/resource/bioportal-omit-uni-mannheim","http://dbpedia.org/resource/Category:Knowledge_engineering","http://dbpedia.org/resource/Category:Software_development","http://dbpedia.org/resource/Category:Truth","http://dbpedia.org/resource/Category:Consciousness","http://dbpedia.org/resource/Category:Learning","http://dbpedia.org/resource/Category:Neuroscience","http://dbpedia.org/resource/Category:Categories_by_type","http://dbpedia.org/resource/Category:Unsolved_problems_in_mathematics"
